result_name,IoU,Dice,Acc,Recall
result_41.png,0.9257623811927314,0.9599777762010921,0.9982421875,0.9619867779733196
result_42.png,0.8121763983864262,0.8866171769601945,0.982236328125,0.8419353903012012
result_43.png,0.9258194449178853,0.9600656594544067,0.996923828125,0.9721552227265813
result_44.png,0.8771677126408693,0.9300588558786107,0.998994140625,0.9204241817746748
result_45.png,0.812256889449709,0.884935122660454,0.99607421875,0.8591131836018732
result_46.png,0.8758148473703442,0.9293815032451886,0.996318359375,0.9092600263892725
result_47.png,0.8706074193242739,0.9259834132237693,0.9962890625,0.8888836477450168
result_48.png,0.852457658325267,0.9138509269108335,0.995830078125,0.8832953435163442
result_49.png,0.6981853855217452,0.787502060229333,0.9858984375,0.7940312172049387
result_50.png,0.8805114025594686,0.932303493008743,0.9978515625,0.916184691606452
result_51.png,0.8966505080994495,0.9426976064275379,0.994580078125,0.9273622087548419
result_52.png,0.8281721956248091,0.8967305554586895,0.99587890625,0.8446961513584783
result_53.png,0.839879509497907,0.9064182490515316,0.9830078125,0.8700895481225568
result_54.png,0.8367278248975698,0.9041185153686597,0.983994140625,0.8558068520246491
result_55.png,0.6728800518508357,0.7608534009851164,0.986787109375,0.6978257888715997
result_56.png,0.7384928639062592,0.8250886326192202,0.98958984375,0.9400953252180422
result_57.png,0.8233169448791153,0.8939844263225798,0.9890625,0.8514967658561471
result_58.png,0.8195848377865534,0.8908355924869906,0.992568359375,0.8982309287438538
result_59.png,0.7512524246411236,0.8374276838964989,0.9842578125,0.7682139004818199
result_60.png,0.8109116491657655,0.8840359420769139,0.995166015625,0.8531674330291545
result_61.png,0.7570284919617749,0.8416511935282602,0.98841796875,0.7806395687581865
result_62.png,0.8509551416129555,0.9127769869755187,0.9962890625,0.9558747395403872
result_63.png,0.7752496689120667,0.8574469161087548,0.98529296875,0.8019492474383997
result_64.png,0.8889792039098702,0.9382471926508895,0.989482421875,0.9248484114569353
result_65.png,0.8812080829344894,0.9330118996432584,0.99419921875,0.9129457301816948
result_66.png,0.5032074355583086,0.5091519093006344,0.9962109375,0.5051954323057367
result_67.png,0.8362305440072489,0.9024542335568724,0.996494140625,0.8692254764033907
result_68.png,0.7763180149972992,0.8582338508054072,0.9858203125,0.897170895049312
result_69.png,0.8580726805946934,0.9175559295942158,0.997119140625,0.8911735977585933
result_70.png,0.8820954722307264,0.9334376906386435,0.996201171875,0.9293017750448256
result_71.png,0.8583591451320279,0.9176568951982103,0.9981640625,0.8697063266578179
result_72.png,0.8367100625355028,0.9034541936897561,0.99025390625,0.8890704684998839
result_73.png,0.8607148588591349,0.9195317628236874,0.994892578125,0.880384433343889
result_74.png,0.8741652024068237,0.9285641686636719,0.99296875,0.9048502785963104
result_75.png,0.6466673364817335,0.7333074706490685,0.980849609375,0.8385343489711182
result_76.png,0.8663163401541363,0.9232296348064319,0.99533203125,0.8996431705573367
result_77.png,0.857419108090135,0.9170563992255818,0.99775390625,0.8883567797999672
result_78.png,0.8407716244200082,0.9055162621820526,0.99798828125,0.8787316948828472
result_79.png,0.8506360969286859,0.9126924306167059,0.99486328125,0.893464897986243
result_80.png,0.8625282659802186,0.9208512990737167,0.99365234375,0.8848834677208901
result_81.png,0.7751047559649689,0.8606868350293762,0.96388671875,0.812008358116634
result_82.png,0.8588647321804855,0.9179748437496871,0.9984375,0.902451151668896
result_83.png,0.8455353592779955,0.9088228973135531,0.998349609375,0.9032190718872344
result_84.png,0.8503787464529033,0.9134429523541041,0.9849609375,0.9388042384596136
result_85.png,0.8215963804079198,0.893433758832813,0.98302734375,0.8474361669656887
result_86.png,0.8508498292017185,0.9124117762751707,0.999375,0.8951705516245612
result_87.png,0.867907565659122,0.9239728909499252,0.999130859375,0.912075354428332
result_88.png,0.8817037602358466,0.9330952874875296,0.997490234375,0.9032746151788463
result_89.png,0.8479655574644916,0.9124905030898256,0.977587890625,0.874973645113912
result_90.png,0.9171850019500125,0.9549479750302672,0.997998046875,0.9623001018463969
result_91.png,0.8264081600592683,0.8955660093145247,0.994853515625,0.8793160659187327
result_92.png,0.9230144746914322,0.9583289033519274,0.9992578125,0.9495365505548623
result_93.png,0.8636746534943638,0.9214383707325506,0.995751953125,0.8965526246933615
result_94.png,0.7816072428405749,0.8626557892894613,0.98490234375,0.7983330089339563
result_95.png,0.7795257957307045,0.860229623573739,0.9896875,0.90596323295035
result_96.png,0.7505907676307748,0.8346489216909012,0.9958984375,0.7952522828824093
result_97.png,0.8650792104004748,0.9224403670405672,0.994951171875,0.9011857731045378
result_98.png,0.8772815171969177,0.9304145178126435,0.995205078125,0.9010020004424799
result_99.png,0.8635026743515495,0.9216294405133963,0.992119140625,0.887232671176175
result_100.png,0.8662645726754414,0.924607845861439,0.9778515625,0.8949640014817388
result_101.png,0.8694555623509894,0.925250808123937,0.9959765625,0.8975312903968446
result_102.png,0.7051658608019391,0.7928377126251958,0.992451171875,0.7262017303956453
result_103.png,0.8471182180505132,0.9101481771911263,0.99607421875,0.9234877992877875
result_104.png,0.9107244555570408,0.9511381906918566,0.997041015625,0.9546925763383258
result_105.png,0.9095754695366138,0.9504241196745898,0.99748046875,0.9647036838171081
result_106.png,0.8923485477277817,0.9398812755837966,0.99685546875,0.9218113536809098
result_107.png,0.6887746478148684,0.7768726536066377,0.989765625,0.7083263855368955
result_108.png,0.866223101510629,0.9230913679126159,0.996259765625,0.8746959384181523
result_109.png,0.8579313461928049,0.9177619375532915,0.993720703125,0.8644779937189842
result_110.png,0.8841853609065484,0.9347514488679007,0.996494140625,0.9386299926946291
result_111.png,0.8425829928012167,0.9071734299623431,0.99421875,0.8937966923767864
result_112.png,0.7785834463362284,0.8591186432124476,0.99185546875,0.8101972163524709
result_113.png,0.5644403597457017,0.6206307802493077,0.987705078125,0.5724746140589198
result_114.png,0.8817998251980558,0.9332027070942321,0.996845703125,0.9326786785878176
result_115.png,0.8325918418870577,0.9008414655323025,0.987392578125,0.8602476441520538
result_116.png,0.8468710706126917,0.9106126838419077,0.989521484375,0.9268962196101456
result_117.png,0.8036551286011403,0.8780136915187091,0.99875,0.8158142413223963
result_118.png,0.8819122931187148,0.9331734421315867,0.998271484375,0.9434213501405728
result_119.png,0.8686898353971257,0.9248468391466139,0.9947265625,0.9257611201345687
result_120.png,0.87597552839354,0.9294232999318564,0.9971484375,0.9234102647169439
result_121.png,0.7839797182142564,0.8625018660734298,0.998251953125,0.8586696295768501
result_122.png,0.8303982413154917,0.898647222391824,0.993125,0.8794878261437648
result_123.png,0.8343745893919919,0.9016566736473186,0.9916015625,0.9719304046140795
result_124.png,0.744242984514695,0.8305173656492246,0.988212890625,0.8082978253037478
result_125.png,0.8250248623048875,0.8949482373183895,0.991474609375,0.8474503578401631
result_126.png,0.6928249200232579,0.7816949727003246,0.987333984375,0.9298299429434931
result_127.png,0.5823607798525431,0.6538661599922027,0.973544921875,0.5973603072895135
result_128.png,0.8668756394017636,0.9235984162822448,0.9953515625,0.8924362251342927
result_129.png,0.8646549950802014,0.9218999770337575,0.998037109375,0.8921452527163976
result_130.png,0.8871821806644913,0.9368149420137724,0.994091796875,0.9168886561625689
result_131.png,0.7286524535317445,0.8141269280691863,0.998525390625,0.7293906810035842
result_132.png,0.8352027221442142,0.9018085955591923,0.99568359375,0.849757641705411
result_133.png,0.8528981438824662,0.9149632543754362,0.98701171875,0.8883661777525163
result_134.png,0.6906970844906406,0.7798355817553181,0.98611328125,0.7088006453249016
result_135.png,0.8720723902050629,0.9269814469137512,0.995810546875,0.8870831449145433
result_136.png,0.7827939606364657,0.8623324380006531,0.993173828125,0.8169163806705324
result_137.png,0.8826976268222357,0.934053912299745,0.992900390625,0.9203252151076473
result_138.png,0.8492658495087178,0.9118243332647341,0.99408203125,0.8746976536774994
result_139.png,0.8518284677058952,0.914058229352347,0.98896484375,0.8739679367730886
result_140.png,0.6731063631920806,0.7603113485820958,0.98947265625,0.6824576677870875
result_141.png,0.9158784603712646,0.9541846030335606,0.997734375,0.957000718223634
result_142.png,0.8458863741154301,0.9090029603659313,0.99900390625,0.9104596832857702
result_143.png,0.8112430184126269,0.883882140372478,0.99830078125,0.870155012454787
result_144.png,0.8260553866787905,0.8948839009109952,0.99853515625,0.8672972080118089
result_145.png,0.8272359541656416,0.8963289128671668,0.9934375,0.8815397727188345
result_146.png,0.9072539334354572,0.9491510100261731,0.995048828125,0.9622990247651745
result_147.png,0.9148907417051867,0.9535881595045103,0.99791015625,0.9658384432523294
result_148.png,0.8695456033456197,0.9258118218697933,0.989658203125,0.9118815530279667
result_149.png,0.855966004355491,0.9165090443485541,0.992880859375,0.884400999931181
result_150.png,0.823573294146413,0.8976573601164182,0.957919921875,0.8602176771117673
result_151.png,0.8626367921073117,0.9207860020201539,0.9952734375,0.8816809545857206
result_152.png,0.8801054253243512,0.932320403322422,0.993994140625,0.9000997336927908
result_153.png,0.8822945497866574,0.9336435231177502,0.995087890625,0.901450312643246
result_154.png,0.5937567700363698,0.6700641904794843,0.9725390625,0.6751945306607878
result_155.png,0.7182541399314895,0.8095147578963762,0.97521484375,0.7456833026493991
result_156.png,0.8845828724471811,0.9349283573365612,0.99759765625,0.9282601880404111
result_157.png,0.9343657167941057,0.9649629829579052,0.997646484375,0.9627541524708301
result_158.png,0.8481930766799763,0.9107915712127177,0.997119140625,0.854274760634328
result_159.png,0.8935065486258605,0.940575493945027,0.99732421875,0.9186032854553751
result_160.png,0.8821483831811731,0.9334556627188447,0.99642578125,0.9377930614973645
result_161.png,0.8686950880866755,0.9245785301296024,0.998095703125,0.8776535529445354
result_162.png,0.9194693068083601,0.9562993757645202,0.997998046875,0.9642295463347641
result_163.png,0.7868901233330612,0.8648689588572757,0.9981640625,0.8283386712943818
result_164.png,0.8105468665367752,0.8861330423583256,0.97640625,0.8446219003605611
result_165.png,0.8281159900414174,0.8967307816391321,0.995517578125,0.8745145373791068
result_166.png,0.7453302935170196,0.8343077008393835,0.973447265625,0.768909392665802
result_167.png,0.8585178416880959,0.9194934968102828,0.97828125,0.8909249269517707
result_168.png,0.8363809710124832,0.9027327236363709,0.9948828125,0.900130670960775
result_169.png,0.8618129758783868,0.9200167096787466,0.9978125,0.8813990757546842
result_170.png,0.9029883593885503,0.9465180014668286,0.995830078125,0.9492200826867263
result_171.png,0.8554092086006979,0.9157983370171561,0.9965625,0.8851773005208855
result_172.png,0.834169907455278,0.9028341825578599,0.9791015625,0.8888963152401786
result_173.png,0.8224264916575861,0.8933081465277782,0.989296875,0.8470744466800805
result_174.png,0.8470314722890102,0.9109387618542433,0.987275390625,0.9032462477297398
result_175.png,0.798608269824904,0.8750431126851619,0.991953125,0.8154088077127981
result_176.png,0.8773186699471542,0.9303994533502689,0.995732421875,0.8934901145889409
result_177.png,0.8576872038303898,0.9170973863184007,0.999326171875,0.9161015874252543
result_178.png,0.8853833805172728,0.9355363058200248,0.996162109375,0.917372404310601
result_179.png,0.92353178698886,0.9586824769433465,0.9980859375,0.9594391606545418
result_180.png,0.8301771936367117,0.89804927112046,0.997060546875,0.840686406033662
result_181.png,0.6765653389379942,0.7645260364439354,0.987822265625,0.8163641108102009
result_182.png,0.862753318110461,0.9206107185867054,0.9982421875,0.8802061733948636
result_183.png,0.8215891088029172,0.891828472510466,0.99662109375,0.8463341999322214
result_184.png,0.8728471798948443,0.9272869743804182,0.9983984375,0.9341410431324536
result_185.png,0.7667444251603033,0.8531208778795456,0.9691015625,0.7963033722333664
result_186.png,0.6836793885536073,0.7706268584532444,0.993046875,0.69747057020576
result_187.png,0.8889764118860948,0.9376569335211251,0.998466796875,0.9240269031156376
result_188.png,0.8995157986150016,0.9444478337096405,0.99484375,0.9591983779220268
result_189.png,0.8417803553260369,0.9072964462438147,0.987421875,0.8972189858669775
result_190.png,0.8467677630496175,0.9096511392635966,0.998662109375,0.8660844092542783
result_191.png,0.8820930260093252,0.9340248592877176,0.987802734375,0.939951248763324
result_192.png,0.8813997019037085,0.9332008743681836,0.99326171875,0.9210099188126679
result_193.png,0.5370589619656285,0.5745095662564634,0.99095703125,0.682004115485106
result_194.png,0.8735530758762183,0.9281493905009564,0.993193359375,0.8943622688757086
result_195.png,0.8805759344191677,0.9323921331273728,0.997197265625,0.8898848895028708
result_196.png,0.8882845639280665,0.9372092122431999,0.998623046875,0.9407032039052856
result_197.png,0.7857586100406916,0.8661760346031389,0.98353515625,0.8078312002297054
result_198.png,0.8407793288653053,0.9055861526357198,0.99736328125,0.8869253104314816
result_199.png,0.8260650739773243,0.895667887250281,0.991787109375,0.845317574366942
result_200.png,0.8666957491320503,0.9240570751368802,0.988251953125,0.9059955628388374
result_201.png,0.8876763723637442,0.9368784706370246,0.9978125,0.9071614001059611
result_202.png,0.6913067937495786,0.7828060620080746,0.977138671875,0.8934326385447721
result_203.png,0.8477522216803877,0.9108068440997399,0.99380859375,0.9061786614113759
result_204.png,0.8157093601129402,0.8874622346095846,0.9966015625,0.8480837169040347
result_205.png,0.8816041049336183,0.9330758840547265,0.996865234375,0.9156666499264963
result_206.png,0.8846595455578237,0.9350439360532924,0.996630859375,0.9125429244111929
result_207.png,0.8732628561686704,0.9275121548030789,0.99900390625,0.9112628278007294
result_208.png,0.880875567130328,0.9326028780807594,0.996943359375,0.943623011554338
result_209.png,0.9356756772831749,0.96564658604032,0.999443359375,0.9695767734343771
result_210.png,0.8868763755274391,0.9364546145807837,0.99658203125,0.9271075407552904
result_211.png,0.8222640258583769,0.8927249418001836,0.993251953125,0.8431994202192139
result_212.png,0.8864550353596424,0.9361777638599924,0.996728515625,0.926837344363644
result_213.png,0.8726561784722434,0.927274411912661,0.996953125,0.9086477017536472
result_214.png,0.8662170290420025,0.9231429026583395,0.9955859375,0.8972330751823031
result_215.png,0.8737381608595567,0.9282525456834172,0.99341796875,0.8863456776579046
result_216.png,0.8177223308024807,0.8919932632430467,0.971279296875,0.8506462760951585
result_217.png,0.6320193751271237,0.7139736099012106,0.986220703125,0.9125639172075606
result_218.png,0.8593916244746413,0.9192769819466777,0.987587890625,0.8900216973828775
result_219.png,0.8420076294614599,0.9065604325637239,0.9962890625,0.8958832143686375
result_220.png,0.8536297909797415,0.9146559988315321,0.995791015625,0.8789114766325239
result_221.png,0.7557664149263563,0.8440968009519566,0.96865234375,0.7851679879562838
result_222.png,0.8491734809104942,0.9113316980590633,0.9985546875,0.8781080015034053
result_223.png,0.8059393282707052,0.8806428125359973,0.99224609375,0.8443657663568414
result_224.png,0.8399118281523403,0.9051690574390322,0.995478515625,0.9250755906075829
result_225.png,0.8848913203810018,0.9351477247160969,0.997265625,0.9106112064206989
result_226.png,0.8499864831721504,0.9120888843595631,0.996513671875,0.8630198631901207
result_227.png,0.8935871656465926,0.9406258281828923,0.99732421875,0.9459151835415491
result_228.png,0.9011506381663112,0.9453239038189534,0.99705078125,0.9218880453149549
result_229.png,0.8629175998927612,0.9208947760098514,0.996201171875,0.8933240575126417
result_230.png,0.8947538870740357,0.9413333095608479,0.997646484375,0.9233772537840358
result_231.png,0.8438323384636387,0.9087032746470456,0.987587890625,0.871322279850159
result_232.png,0.8262087729719074,0.8953434064114518,0.99552734375,0.8523208043674827
result_233.png,0.885473533786358,0.9357817412805937,0.9933984375,0.9139529637755867
result_234.png,0.8668607143044674,0.9250149112705583,0.97759765625,0.8996805364321847
result_235.png,0.840845842897344,0.9062883125279084,0.99095703125,0.8670157947845398
result_236.png,0.8556987371639646,0.9160121532915004,0.996376953125,0.8780994478423583
result_237.png,0.8814874515150174,0.9336898816920054,0.987099609375,0.9145719208163727
result_238.png,0.7557683352845473,0.8406628425748885,0.987890625,0.7778143966620318
result_239.png,0.8693130993295813,0.9251084564956529,0.99658203125,0.9323415700546341
result_240.png,0.8953178836147558,0.9416278294751936,0.998564453125,0.9433667004384981
result_241.png,0.8401183154387466,0.9050407239902927,0.998125,0.8804670890874321
result_242.png,0.8719691358643469,0.9269657054285069,0.995146484375,0.8994764521953174
result_243.png,0.8716156060222628,0.9266870036168123,0.995751953125,0.9362565393151554
result_244.png,0.8310524411812312,0.8994244490283095,0.99033203125,0.9055403157009376
result_245.png,0.6159429429359488,0.6941795259192434,0.985185546875,0.6288345920858339
result_246.png,0.8650632508912364,0.9221698113207547,0.99806640625,0.9144497737825027
result_247.png,0.7060708387342856,0.7947113576607592,0.988486328125,0.7140702539479227
result_248.png,0.8467994388145044,0.9099346469288423,0.99599609375,0.8775784857091934
result_249.png,0.8551829725268165,0.9166514529393541,0.985380859375,0.8834000844941274
result_250.png,0.57107339871572,0.6259080848772102,0.997177734375,0.9885930630190523
result_251.png,0.861827914435473,0.9204278480817918,0.993134765625,0.875186057655194
result_252.png,0.8927515175453349,0.9401203299206166,0.997060546875,0.951514847128152
result_253.png,0.8347450862595918,0.9015798487686635,0.994775390625,0.8776944552071916
result_254.png,0.7521529714219369,0.8372465166471136,0.989423828125,0.8975697095689148
result_255.png,0.8850469328865422,0.9351465631156956,0.998720703125,0.9496995132772801
result_256.png,0.8669072113132115,0.9235192839472532,0.996572265625,0.9398320311371973
result_257.png,0.7702788173324353,0.8539588763490318,0.9816796875,0.8623101957679071
result_258.png,0.8826500876786785,0.9338992952707619,0.994677734375,0.9274414256812491
result_259.png,0.8564231552657758,0.91656677714903,0.99568359375,0.9117248928900182
result_260.png,0.8272404365894332,0.8967522709769526,0.9897265625,0.8746456884250378
result_261.png,0.8360408590087652,0.9027761046671721,0.992197265625,0.8807156519720729
result_262.png,0.8764312053580346,0.9296597239989953,0.997939453125,0.9451670338978603
result_263.png,0.7641229034478112,0.8468651198918236,0.993154296875,0.8282533678451218
result_264.png,0.8875719148197077,0.9370172291133103,0.99474609375,0.9107683216082562
result_265.png,0.8931170178188104,0.9406049421524239,0.992978515625,0.9586572913509841
result_266.png,0.8684457573086564,0.9247465775119048,0.993974609375,0.8813661235954511
result_267.png,0.8711352772341472,0.9265080471605637,0.9940234375,0.8941595289247449
result_268.png,0.78560320229916,0.8666975358875227,0.97919921875,0.900619044480719
result_269.png,0.8650383510589238,0.9223310889529794,0.9959375,0.915388687560793
result_270.png,0.8910574395184021,0.9389391814123185,0.998916015625,0.9318766271196532
result_271.png,0.7916596217978455,0.8690679758213382,0.995595703125,0.8622474316366928
result_272.png,0.8137310422935461,0.8888441306589893,0.97337890625,0.8432567790956971
result_273.png,0.8660566991859325,0.9227339998377135,0.99923828125,0.9098099318414365
result_274.png,0.8576215357275817,0.917338454800534,0.9961328125,0.9332470992558921
result_275.png,0.8766464780219205,0.9298704371268296,0.9969921875,0.944537469604996
result_276.png,0.9200965758772965,0.9566948367788967,0.997431640625,0.9624578786949662
result_277.png,0.9020001267207878,0.9457718290058894,0.998330078125,0.9268622980649586
result_278.png,0.8245971237859637,0.8941032318147676,0.99607421875,0.8444165885489685
result_279.png,0.8907276960438952,0.9388677759203072,0.99681640625,0.9310030404932561
result_280.png,0.6451331051906282,0.7268300950486708,0.9946484375,0.6520081812671636
result_281.png,0.9105659896091072,0.9509517816198064,0.998818359375,0.9773491626402184
result_282.png,0.8525636249949702,0.9136617531997607,0.9986328125,0.8836405335114175
result_283.png,0.8977092745692158,0.9430702926819241,0.99927734375,0.9350891043108044
result_284.png,0.8548409238475834,0.9152870251506209,0.997919921875,0.8776621654365926
result_285.png,0.8753835406651786,0.9296118560603943,0.989521484375,0.9051865075920362
result_286.png,0.8444538496941266,0.9085392634806038,0.99361328125,0.8849275303661978
result_287.png,0.7980598538915938,0.873866333618585,0.99728515625,0.9124094018242913
result_288.png,0.8810864373471584,0.9332342827710179,0.9899609375,0.9293309606367857
result_289.png,0.8431439424700536,0.9072487553358636,0.99736328125,0.8617787263341827
result_290.png,0.879333932415336,0.9319248715318322,0.9926171875,0.926418719948557
result_291.png,0.6289948740219448,0.7122565102981957,0.9807421875,0.7467341383592069
result_292.png,0.8573895113316815,0.9178004826350314,0.989150390625,0.8809844645182632
result_293.png,0.80643302319349,0.8808937187792476,0.993193359375,0.8695023556852027
result_294.png,0.8010699346426056,0.8792199078877438,0.975068359375,0.8358136820765851
result_295.png,0.889793262609452,0.9382427167530534,0.997392578125,0.9641206117160055
result_296.png,0.7949563116696546,0.8727587109984329,0.987998046875,0.9156873229343556
result_297.png,0.9136070584226346,0.9529358493249059,0.995595703125,0.9362415196770721
result_298.png,0.8687682515505186,0.9248034508783287,0.995908203125,0.9006580033445024
result_299.png,0.856887611131644,0.9177676184805549,0.985693359375,0.885139739360691
result_300.png,0.8454320270053189,0.9089009906852514,0.9968359375,0.8727316091518216
result_301.png,0.7832291343399194,0.8634929043023549,0.9879296875,0.8291461027654694
result_302.png,0.8544798454472469,0.9150215931459604,0.998125,0.9121356704339774
result_303.png,0.8407027490985041,0.9057501736146446,0.995244140625,0.8596788989230686
result_304.png,0.6888915677835408,0.8048201768887211,0.872001953125,0.7682091678332836
result_305.png,0.7231017447050274,0.8103526331247306,0.991953125,0.7560630595024413
result_306.png,0.7242555086500783,0.8104423991895409,0.99642578125,0.7354367563788529
result_307.png,0.8110896241668055,0.8843798258078157,0.99353515625,0.880506861439484
result_308.png,0.8560736185149838,0.9162678349920316,0.9963671875,0.9370758183322725
result_309.png,0.9247529388481139,0.959392220069941,0.998173828125,0.9659202154874629
result_310.png,0.8707099883263445,0.9263570389990778,0.99240234375,0.9245308721233918
result_311.png,0.9255050221959309,0.959823800408333,0.99833984375,0.9632546219318425
result_312.png,0.5993523286464023,0.6754951859350056,0.977529296875,0.69667613101253
result_313.png,0.8332179985438508,0.900469751421922,0.994951171875,0.846536947885083
result_314.png,0.9236906611363733,0.9587691281150597,0.998232421875,0.9656201181572401
result_315.png,0.8646606376468284,0.9229569562286485,0.98533203125,0.8962779842462485
result_316.png,0.7848927051646222,0.8660331046397141,0.979892578125,0.8106787201370139
result_317.png,0.8570711933970787,0.9174363751479162,0.990849609375,0.8814855502033854
result_318.png,0.8134034305934377,0.8857552955024881,0.996416015625,0.9177993720954601
result_319.png,0.744046058144464,0.8298910282468384,0.9905078125,0.911965768574
result_320.png,0.8441485920811708,0.9085795207290155,0.991064453125,0.9444272052098849
result_321.png,0.8088363245257488,0.8826098947590489,0.99404296875,0.8158333333333333
result_322.png,0.895910748098211,0.9421126609889041,0.996669921875,0.9413852861896884
result_323.png,0.8823192637939363,0.9335443037974684,0.99671875,0.935898302019974
result_324.png,0.8461584910163783,0.9097937616022225,0.992890625,0.8846255892073002
result_325.png,0.9078709009989876,0.9494791499274934,0.995888671875,0.9440683300695887
result_326.png,0.7867372211556476,0.8653759268646047,0.994033203125,0.8032061139902963
result_327.png,0.8776852734908103,0.9311212499674939,0.98912109375,0.9041620661053774
result_328.png,0.8161481547912441,0.8888468249069469,0.98802734375,0.8436237174966889
result_329.png,0.8978374471204591,0.9433233448158074,0.996376953125,0.9558681835390918
result_330.png,0.9112946662147274,0.9516139802212364,0.994404296875,0.9586877988489707
result_331.png,0.8460183480140295,0.9097043307569623,0.9928125,0.8680182085019336
result_332.png,0.7860691344476897,0.8663450995263835,0.984052734375,0.830126024167789
result_333.png,0.7523515695374456,0.8367593452663125,0.992939453125,0.8061546769475966
result_334.png,0.8729409175663346,0.9276480204993507,0.99453125,0.8891545184607654
result_335.png,0.7888244936014553,0.8675402744731011,0.990712890625,0.8040902501623204
result_336.png,0.8558973014505094,0.9161771975479526,0.996044921875,0.8908010703549065
result_337.png,0.8554205680760574,0.9162883435421975,0.99123046875,0.8824863681823787
result_338.png,0.8669701486471537,0.9233344971249839,0.999326171875,0.9150705771710406
result_339.png,0.914366343053453,0.9533202021536942,0.9969921875,0.9573441025687706
result_340.png,0.8432009898402231,0.9078292648037438,0.991982421875,0.8727480272540589
result_341.png,0.6121183096111551,0.6859990946474964,0.99314453125,0.8111614374547436
result_342.png,0.7546928829165663,0.8393879327903346,0.989775390625,0.9143027082945769
result_343.png,0.9025492781027842,0.9461759507545542,0.997138671875,0.9734732032196189
result_344.png,0.8716790930470963,0.9268499707061225,0.99419921875,0.916047643154686
result_345.png,0.8760585388674478,0.929356434923162,0.99875,0.8948317382152817
result_346.png,0.8355427846958541,0.9023491570004158,0.992890625,0.8611495897215274
result_347.png,0.8328331989512017,0.9022212608347844,0.976005859375,0.8583090458402043
result_348.png,0.8158900174637671,0.8879225893742475,0.993984375,0.86233170568264
result_349.png,0.87678710996278,0.9300410509619688,0.995927734375,0.9022116792250301
result_350.png,0.91384398255068,0.9529669447159235,0.997841796875,0.9535326423091106
result_351.png,0.8922211613425218,0.9399892275600061,0.993896484375,0.9299099216857727
